val1,val2,center
-0.22080445202836932,0.007321972582353462,3
-0.21480451899628322,0.013647008363280515,3
-0.24031856557972842,0.013854003466694055,3
-0.27205376415328203,8.07308100466966e-05,3
-0.2920518247204911,0.00010060761715656886,3
-0.28779648021694876,-0.016353859057494792,3
0.49080699508986675,0.31621038732398915,7
0.6439550168333199,0.3289005459055804,7
0.7237443675139816,0.374309824048883,7
0.719479018662718,0.382055661253594,7
0.7361719423984336,0.4529647329804288,7
0.3234340664268327,0.06836886108382612,2
0.3225561421519619,0.06730457558626068,2
0.3456503548986678,0.1278905364794917,2
0.2772045111737676,0.09119783085525372,2
0.19147786810711082,0.10425783583572767,9
0.13257806097732158,0.10036383950415753,9
0.04541945867235569,0.09545304424047371,10
-0.06404419829423696,0.06704257976461557,10
-0.05859868196315949,0.07240018402731135,10
-0.09048842464450399,0.06543137460982659,10
-0.10198472682761635,0.08165128155191759,10
0.02948646903351548,0.11331374323917857,10
-0.01854342431007124,0.0946990643137361,10
0.0012864440990998718,0.07347972827286664,10
0.06227538160281454,0.06577040886115143,9
0.1013267988399997,0.06307963869397971,9
0.12110859898949272,0.04021339028631343,9
0.09264433441433431,0.01927653820691478,9
0.039749101243268074,-0.021021262363401412,9
0.3753823507067414,0.29473252371936526,2
0.4300997830269357,0.31735710283957186,2
0.4426267849795009,0.3175695494826828,7
0.4113248863375754,0.3014231113182929,2
0.43213142290459466,0.3104602159745294,2
0.4410686335168255,0.33052844489008604,7
0.4646530418464335,0.3468793878807089,7
0.5111252316758943,0.3701238497700286,7
0.5378470147313466,0.3742709261574457,7
0.4843175786864377,0.36491539236688725,7
0.4255279562894597,0.38801645529815465,7
0.3502664428274622,0.39655723231922413,2
0.1750218641067318,0.3663418387980026,2
0.14232169557521246,0.38267187193558194,2
0.16325867355075552,0.3979123112476383,2
0.1695072165982103,0.3940543155456428,2
0.3090930375860548,0.41520827736263755,2
0.38890661926458425,0.4152373464296282,7
0.4150200670610396,0.39987101014631204,7
0.477310384783317,0.41332443702212956,7
0.49479480931982356,0.39983770346180786,7
0.582752387646951,0.40266680758545786,7
0.6027744253948177,0.3791184817647284,7
0.6411759235854111,0.3741991266270765,7
0.03200285246501734,-0.5049630999318261,0
0.03525573862876023,-0.49964307986183715,0
0.03009569214507219,-0.5144071992172485,0
0.047878610896775406,-0.5279004406928671,0
0.07092041686974601,-0.5207844200368004,0
0.07779072588852229,-0.5449652038763649,0
0.10216759820558438,-0.5546891410901992,0
0.12005706261494917,-0.5601659458938362,0
0.12679718035567325,-0.5266419340142509,5
0.10196740231417292,-0.5229853196990589,0
0.04403165139163817,-0.46318481169685183,0
-0.04867634092087206,-0.37982854985754033,0
-0.10089306526011138,-0.3285492332849175,0
-0.15226051383862393,-0.37415828253110256,0
-0.13152827583958301,-0.3498081920321717,0
-0.08089658334932291,-0.3515939705606383,0
-0.061302114208165566,-0.3605939892146645,0
0.023233059837877643,-0.3590539915181888,0
0.017632378846437716,-0.40749209385289614,0
0.055311360149908145,-0.4002120388804586,0
0.03617353159227174,-0.3833254690784979,0
0.08358673482346426,-0.39829410003328575,0
0.08625899512590987,-0.38086638127379424,0
0.0936723676738807,-0.36747457436909303,0
-0.12943079223798942,0.11769036155957051,10
-0.12772871498869243,0.13988354296212288,10
-0.14637320422608968,0.11992914176341868,10
-0.20433097527875158,0.11703797029952932,3
-0.1971742127406705,0.10802757650236972,3
-0.08845541674919098,0.14270584146783627,10
-0.1354736514068054,0.11633198280101548,10
-0.14288219361915713,0.11482901720566267,10
-0.20334987839428018,0.11094415347536357,3
-0.2074623452997751,0.11337670314656936,3
-0.2313750409706685,0.11118681009465434,3
-0.25140815904092395,0.12066027014023407,3
-0.26763997945463824,0.11917107166804368,3
-0.2588867564199512,0.12963958734886274,3
-0.28534265187760055,0.13814167052829993,3
-0.20250611886574676,0.14713606637318888,3
-0.05041122683849758,0.19308555365824534,10
-0.18964148241653941,0.09713214243839967,3
-0.2783972401700455,-0.029253182588557084,3
-0.23512922281945509,-0.17062670794310403,3
-0.19533197620741496,-0.2229341478752815,0
-0.1273126531355611,-0.22685653337469916,0
-0.15581943191746844,-0.2524594949563513,0
-0.10134704844867617,-0.27787994346421707,0
0.6324150475026176,0.37191210802269276,7
0.6408366484676705,0.3778261028323404,7
0.6248914779857049,0.3890696004245975,7
0.5888523765354229,0.37809264160721884,7
0.604445232382133,0.38287724286138003,7
0.6511278586598562,0.37280324777709517,7
0.570699798418867,0.3424790912069645,7
0.5924495323226407,0.32065583300365763,7
0.5702718045857609,0.31860796339206265,7
0.3903708183477286,0.31137639186604205,2
0.27007944644011683,0.34348727332812856,2
0.13575297436842684,0.35470465782894783,10
0.0694359914971165,0.3791575070397935,10
0.038970982726777015,0.35672671095612835,10
0.03998052129316247,0.3435340570315767,10
0.1096464481326957,0.3501861438602862,10
0.3279275795629832,0.3752359314518861,2
0.4320984738620588,0.3491231390558194,7
0.5436996929261104,0.3318313571647425,7
0.5443987999597758,0.3202216369619166,7
0.5486247957491627,0.3147591939699999,7
0.5247503139336995,0.3020936885257425,7
0.5659442133183241,0.28770423287487307,7
0.5336586640508896,0.27372911100538333,7
0.7051806447794704,0.2952375642592978,7
0.7156449000703299,0.2949230617868328,7
0.717380580966618,0.29321444711078276,7
0.7228913181797607,0.29807692622273735,7
0.7181165225153827,0.29478940210830573,7
0.7380594677788656,0.32014734478595336,7
0.7641721682329228,0.32722728828320496,7
0.7122958816367558,0.3193064607744765,7
0.6910252269385879,0.3155970044730771,7
0.6339575386045707,0.2602792410337017,7
0.5106263920684909,0.1940110276522492,2
0.5245026895942194,0.2448181728897892,7
0.5553212938155683,0.3206151210118595,7
0.3830982112151129,0.24745183143089658,2
0.32540100079006934,0.19496066219131294,2
0.2994279361878272,0.1726849451896832,2
0.24910541271426484,0.1253948040208308,2
0.20407026467573797,0.09427206697089861,9
0.15716770035787564,0.039704772778649255,9
0.07614333802543397,0.009939432472117244,9
0.01887814289738244,-0.03383087548412928,9
-0.00257511163185907,-0.06621025506121701,9
0.09075438375584513,-0.09072205107748929,9
0.12119527259898735,-0.10184616119528166,9
-0.13826568419805696,-0.2818699653521417,0
-0.08901144426410092,-0.25139013618721695,0
-0.1147300090527536,-0.250359172883052,0
-0.0892063921001359,-0.24150467640194337,0
-0.1141118533799485,-0.2586943385004815,0
-0.07058046712702926,-0.2836658918276309,0
-0.030646954304405342,-0.3094841487845528,0
-0.007623380382485619,-0.2977252985108924,0
-0.021135367450167877,-0.30507878684136186,0
-0.037108589428214586,-0.2955369952178202,0
-0.04625619962527862,-0.3005968733138872,0
-0.17285800985428476,-0.3217416471638358,0
-0.20646009412905658,-0.3392969773126916,0
-0.1653921288183034,-0.33858977526219397,0
-0.18745469268511816,-0.33870232648528337,0
-0.12128163279949175,-0.3277033875639933,0
-0.13128784388092965,-0.322122845503621,0
-0.08744086186842559,-0.3480390393119673,0
0.02363628255778967,-0.30153601157733934,0
-0.024753759979811562,-0.2954693407284909,0
0.006868207364875742,-0.28299030873709907,0
-0.03828601525286339,-0.3115595542429178,0
-0.04592022361711696,-0.2986327754868398,0
-0.023470712291333747,-0.29734418578401633,0
-0.027697012678403785,-0.10544895631809965,9
-0.015239453158965112,-0.04783015480489156,9
-0.13795144337481266,0.016457557465004942,3
-0.19233025606118462,0.02749267066754052,3
-0.05738145069180711,0.07277789257362674,10
-0.06407915247459209,0.08655162015918119,10
-0.11494115270116508,0.04074102914765347,3
-0.13191312121323479,0.01934655692500814,3
-0.2502994814266979,-0.014557056085211966,3
-0.22775401867080683,-0.020925783162766172,3
-0.27273240006738636,-0.028339423903958837,3
-0.32186651757875995,-0.056510027112790344,3
-0.348255462398807,-0.07685093367057519,3
-0.3662933883682111,-0.07973566929760788,3
-0.3829422069281066,-0.10724294058956824,3
-0.345183286851422,-0.1244985038181359,3
-0.3054340770976834,-0.1305045683356305,3
-0.24798154175693754,-0.15166120705854247,3
-0.19422524351665102,-0.16676950571606006,3
-0.13263026733232064,-0.18777085902601845,0
-0.179456989229513,-0.18528847418771124,0
-0.16589338151474597,-0.15921994886328775,3
-0.1430498113713399,-0.17082801286377433,0
-0.09809197236510232,-0.1559647306756357,0
0.010586114636843186,-0.4683145134101897,0
0.09566329701079437,-0.4453471867823192,0
0.15294947992277902,-0.4459823970241032,5
0.21660473190066643,-0.4507279005500534,5
0.2509759395047673,-0.45487022906292734,5
0.27293321071724586,-0.4676611923582881,5
0.33852752012562254,-0.4465553358540914,5
0.2776175148368067,-0.4662184743177657,5
0.2051789056619909,-0.5082733924849319,5
0.16899653769846634,-0.4885893479940015,5
0.03891383869478728,-0.44519876799194413,0
0.008310324761382583,-0.44023832902146187,0
-0.03304918765903643,-0.3976080720824684,0
-0.0928486801759123,-0.3718091428946707,0
-0.13549675272024758,-0.3768314856737694,0
-0.1419853605643304,-0.38509666417578536,0
-0.13639034208756765,-0.3878072716236314,0
-0.14965831421390688,-0.40474565306421356,0
-0.08810483978522504,-0.4295784789195357,0
-0.13317344722018118,-0.43687578851235576,0
-0.13473203017856014,-0.4657323693828025,0
-0.1661061139850755,-0.484603668256746,0
-0.1452479036107894,-0.5037761098979385,0
-0.10513197193420375,-0.5277671045698048,0
-0.13554736442207022,-0.3611100345812886,0
-0.13376276856197872,-0.3678203830454432,0
-0.14469855432190562,-0.402066725657842,0
-0.1690645992035383,-0.40794850375666886,0
-0.16420966767407277,-0.4015643677059612,0
-0.13079069393935297,-0.379892910104663,0
-0.08136758743958314,-0.3485464169243929,0
-0.0982369297961071,-0.3333044594259081,0
-0.12693621907421068,-0.32655469895256733,0
-0.16572359176976387,-0.31417202107324205,0
-0.15883564453368348,-0.28186246293877426,0
-0.1794502881129521,-0.24132536374962363,0
-0.18730043609393265,-0.21839866493310447,0
-0.2030044167157617,-0.2042731345153225,0
-0.24143371872373692,-0.18203075068932778,3
-0.21127719302756456,-0.15882091842793142,3
-0.23492298253732882,-0.16868101172942307,3
-0.23190407611656388,-0.16939652641571187,3
-0.079834639998217,-0.23440425863138864,0
-0.167283919085566,-0.23744251215460485,0
-0.1879153779867619,-0.2593091395276208,0
-0.23584315384268995,-0.28139338488595683,0
-0.19642527431869522,-0.29276413994779243,0
-0.22223255464305697,-0.3219119354614469,0
-0.3025807658749753,0.004562651011145956,3
-0.2842982552600818,0.015459084790491587,3
-0.23411854858665654,0.04101728497417192,3
-0.2195684078535326,0.07057175365490743,3
-0.27776791449777155,0.0566910967985799,3
-0.3079494238290252,0.06732878075316527,3
-0.33450356067702497,0.06488355168202302,3
-0.31893691181046224,0.08577285955727074,3
-0.23496772769917862,0.09536234461399991,3
-0.3320463934662736,0.056720735156516724,3
-0.37559842749806793,0.021616755838524824,3
-0.3940488742506487,-0.04723247499714176,3
-0.45393029541307983,-0.07045890349486345,3
-0.42529074913827253,-0.1174283281359828,3
-0.4240048700336623,-0.15215016744234625,3
-0.33954654141224,-0.16542477553624968,3
-0.2862948079439611,-0.19038946201380103,3
-0.2004313493312424,-0.22860106725144372,0
-0.10494391228907142,-0.2563438294081558,0
-0.07992661240736862,-0.27610486611351714,0
-0.039333053063610166,-0.2885286675398091,0
-0.08203148698964592,-0.3012502337542408,0
-0.06196469424557455,-0.34209434646943393,0
-0.0291457694741174,-0.37836843992479213,0
-0.05967263000363831,-0.2593469501023284,0
-0.07643614666652479,-0.2689245923384052,0
-0.07498025007089101,-0.26763863457019477,0
-0.06880434977370978,-0.2661762804580255,0
-0.10067721311860252,-0.2502876354514689,0
-0.06951576425199374,-0.24970148839625705,0
-0.023551608412845825,-0.22148146536200397,0
-0.01338582751442426,-0.23053433213530913,0
0.017021010251096487,-0.21345477367634572,0
0.0034183570859589486,-0.1568344478584069,9
-0.097788404650111,-0.08247063989582938,3
-0.19773879056028365,-0.010804257017391175,3
-0.21802102666801648,0.008338614741158979,3
-0.1988518950942603,0.017885337531613067,3
-0.21098893167122745,0.02638060233610572,3
-0.18234732033117426,0.007438038183525742,3
-0.1346866268529472,-0.004309381987624461,3
-0.09437115173377401,0.021171938010698697,3
-0.07145066005176268,-0.04859076686888984,3
-0.09136009856019503,-0.05261707757820043,3
-0.10441157706476509,-0.054010190940381876,3
-0.13931298422794666,0.0061435536593692055,3
-0.15898553483944444,0.011422803525135534,3
-0.04819833218633836,0.07300446525773117,10
0.5316798569016086,0.26655314613328523,7
0.5356915206874896,0.2172957152072728,7
0.5348867091927959,0.20970460953886216,6
0.572537143811615,0.19549537985611468,6
0.5664326145796562,0.1611798487542758,6
0.6041044409777381,0.16490905994126984,6
0.6251065382367511,0.16533923259149616,6
0.6496646271275873,0.1729128055876823,6
0.682622659063063,0.1826759141372797,6
0.6528991353384094,0.17736059425584966,6
0.6755730620181094,0.19287449653676372,6
0.6741030612120232,0.2164905312689138,6
0.6590427714756097,0.2373913232078856,6
0.669529239229575,0.2525432716443498,6
0.6368883727481067,0.26106100061650767,7
0.6579459530100393,0.27329858488330966,7
0.6651213789355287,0.2748815752731374,7
0.6854734026354683,0.28757777005212004,7
0.6665318868379164,0.27621073250702194,7
0.6548042522601473,0.2753359515057343,7
0.6745013504805557,0.27514769491207514,7
0.5520600651592277,0.23341120488701184,7
0.4949468984214171,0.21211905791659494,2
0.45412083699458494,0.17896980632265036,2
-0.0715999960394418,-0.25329488299176933,0
-0.0915056911992897,-0.2654483621216851,0
-0.05596774434186687,-0.2659658547013698,0
-0.056385811637846076,-0.2988057648416439,0
-0.08034244516051674,-0.31581159908469386,0
-0.13822989782330447,-0.3099718151612165,0
-0.1252784327609368,-0.3335787666040674,0
-0.11138881116124914,-0.3371740125528832,0
-0.1504454519170172,-0.3580077666541762,0
-0.1071566263776052,-0.36502021470032625,0
-0.16988200557621003,-0.3284155125231454,0
-0.23168030023641412,-0.3113873240279652,0
-0.2577854018791316,-0.30023047341025094,0
-0.24099189328300752,-0.31093793492131994,0
-0.2153526824840422,-0.3051917573598571,0
-0.16286941287276896,-0.3045097184739647,0
-0.11846050644154385,-0.3086899453376424,0
-0.09258567139769505,-0.3002527074952409,0
-0.05566906047008629,-0.2654449963994142,0
-0.06849996121670145,-0.26195475290819403,0
-0.009008862940025092,-0.25351760906952037,0
-0.03151918401510502,-0.2582630670963154,0
-0.042495252209152845,-0.2618948103911355,0
0.010125107705015013,-0.2542003693168405,0
0.13024267747644508,0.06553973427027733,9
0.18163765428377782,0.06039183888588846,9
0.21980806157339916,0.07923001736964982,9
0.19135032845190938,0.066138458149475,9
0.1654877597535912,0.07987219035215372,9
0.1822538867447503,0.09437622933115689,9
0.24098479914402438,0.11598907241686617,2
0.21729851630843194,0.16885460946518277,2
0.08276693191886049,0.15928906251662692,10
-3.7174220318611506e-06,0.20472199892921045,10
-0.10321003421304513,0.2167678604846127,10
-0.14888417028673964,0.2365901333992371,10
-0.2124732627655914,0.28032120412762823,1
-0.2208223875842073,0.2818587803452302,1
-0.2249298664583155,0.264007718230477,1
-0.15851096886492905,0.26631422234195445,10
-0.16057205758130952,0.26432405047717683,10
-0.14172918668039075,0.2542809829331057,10
-0.06726938422986124,0.289338343939971,10
0.07490265150327707,0.3314704682983563,10
0.017044828660910095,0.3221632042435528,10
-0.04576573084212161,0.31830448673326966,10
-0.06198040026957358,0.34028478125996947,10
-0.1095774780961972,0.3386054935138652,10
0.41853752063777044,0.2687733990025214,2
0.1590479878998104,0.24420799596050682,2
-0.02690699429096472,0.20197433357231043,10
-0.34616301151728934,0.017955715983104473,3
-0.3400337884191783,-0.046595536536445166,3
-0.2980957540242713,-0.16267593507799802,3
-0.3489407714017917,-0.21761954536312636,3
-0.3018648650583696,-0.24114953860460905,0
-0.2833391604499211,-0.2819232447105055,0
-0.22083549205230366,-0.2274240425076409,0
-0.24958320762626945,-0.20360024076914052,3
-0.2676384919228544,-0.15581681937166936,3
-0.31206876481555146,-0.0578787329842191,3
-0.2745810540580523,-0.03986128946230578,3
-0.20821338061325015,-0.010417582734010087,3
-0.17918239027745267,0.0004982470587687836,3
-0.11343275812701896,0.026565836339396496,3
-0.07304680758073429,0.018693956306107852,3
-0.08437292041332967,0.03774271050543619,3
-0.07952081168334302,0.043652588438028224,3
-0.15072374892617457,0.0529106915924415,3
-0.16900368086053075,0.044090506889981174,3
-0.15706405014011227,0.03645700738904878,3
-0.15382661103832937,0.04126603522591308,3
0.13355768315948097,0.20887109528142986,10
0.25238645525426434,0.21987616300045193,2
0.27806266167549465,0.21658044461611314,2
0.1738805062063073,0.18060741542572492,2
0.1530092231399002,0.16863460763792354,2
0.21618408348663398,0.18322977974058013,2
0.2403345374439404,0.18595794212141223,2
0.1907700660442777,0.1681843687649602,2
0.15680490195534977,0.16376392245820257,2
0.0784809705397694,0.171556489953073,10
-0.07585151617795073,0.16556947856493545,10
-0.19231282140284878,0.11762840743406987,3
-0.23845113568973608,0.1283987132029178,3
-0.2926848970884147,0.09701921960580524,3
-0.32856237259592974,0.09647547251267487,3
-0.46105472154156835,0.02236190367955348,3
-0.03372200856957058,0.4501918799556654,10
-0.0726990462170278,0.43165109089605774,10
-0.017045576899967295,0.41693771204395363,10
-0.006896649705887395,0.3904365121437758,10
0.03172686581251953,0.3513447896589156,10
0.06820211993829492,0.2893990330108335,10
0.050683905614957676,0.23456504309243903,10
0.06416466969722046,0.22357008837937412,10
-0.15409257693598166,0.19260092451730135,10
-0.1332735052064451,0.19683828332957598,10
-0.061708373788909684,0.21381488054445863,10
-0.140990257994823,0.1840044156267943,10
-0.1823328248123049,0.14909461436511307,10
-0.17446937018561542,0.14529477267952903,10
-0.18791040492509004,0.13467055378965195,3
-0.15010571146183288,0.14532098195318366,10
-0.15024737405754915,0.16624462412863142,10
-0.14973627821431532,0.20297106969549014,10
-0.18079247017446817,0.1639677751130555,10
-0.18521300059172174,0.11325863603347824,3
0.2355990193408394,0.5071446582968828,2
0.17293726986411218,0.45595197361830114,2
0.0898829803740461,0.48203216160049345,10
0.006454369697624109,0.47046667155575883,10
0.09166546929938088,0.4899777730677522,10
-0.2591141302064701,0.07829241070610228,3
-0.344979187702687,0.07669173468471166,3
-0.3197219901548468,0.14702598619912885,3
-0.2697640660490363,0.15455084719497664,3
-0.13169517352762844,0.180186786950773,10
-0.10135731518526993,0.10807635861228566,10
-0.03955093266749514,0.11385706940288486,10
0.004006394016371248,0.1331913307787178,10
0.17865417807715628,0.13874185592725807,2
0.13430130970295925,0.11332457702031437,9
0.15007181957376917,0.11842294195725266,9
0.15281181970499114,0.08906186553673755,9
0.109821428707486,0.08519601515481921,9
0.11683882660974465,0.11269332150099383,9
0.08298242039040224,0.14976860175402626,10
0.03842856511273951,0.15920194399533985,10
0.015283966187946862,0.1873969257478212,10
-0.038492450933153136,0.21515319716812803,10
0.049450781585128,0.23800313830022896,10
0.052711236489177825,0.2415331788185402,10
0.2739893697317489,0.2957960833415826,2
0.35657444286788653,0.29657997798607766,2
0.2465218358001921,0.2715155302623104,2
0.053233763529418596,0.2149454201870045,10
0.07269037131670919,0.22301337608398605,10
0.10823881454534075,0.23778165190111458,10
0.2149099843015868,0.27388162221351997,2
0.3023145528200225,0.3271533979109386,2
0.3766188746144201,0.36614142053039767,2
0.22543633729365897,0.33512184207765733,2
0.2788877963690784,0.3417741197444308,2
-0.07162081905407594,0.4361595459247228,10
-0.030039388098250328,0.4340929545456156,10
0.017373235646940873,0.4293147497936234,10
0.08347959841903774,0.440413629468468,10
0.19616380799279903,0.45502278566654397,2
0.2814400727418583,0.47646561183481606,2
0.23256468264805558,0.4564993995804234,2
0.13481734832276546,0.4663878659226205,2
-0.04027800366004631,0.5109765146122945,10
-0.18934181127693606,0.5392654099979238,1
-0.2362051919157653,0.5718754441865359,1
-0.35644166327962157,0.5853558337422387,1
-0.39577005548609934,0.5723348886306674,1
-0.46145082412611205,0.5801614300362117,1
-0.46801512461464156,0.592370589843653,1
-0.4623752865209234,0.5532440580597959,1
-0.44399295492057317,0.5584276928388963,1
-0.4382992728319044,0.5518551369175902,1
-0.3942666263515594,0.5347710031153362,1
-0.3146138019270605,0.5328534097096748,1
-0.32486087200930447,0.4974556932979126,1
-0.26734947480115584,0.4669963959217929,1
-0.2137584581241442,0.4417517562723906,1
-0.16387621521738555,0.416401803158176,1
-0.24797341427631633,-0.3470347134883214,0
-0.2263308336937705,-0.34551046231343135,0
-0.19482982565209134,-0.3595739700764139,0
-0.16320067018025272,-0.3767518612662304,0
-0.1417527228747952,-0.4024011734951735,0
-0.12909717379499164,-0.39659047268635966,0
-0.09427254274673764,-0.41487047996427345,0
-0.0691887917198674,-0.409950642215874,0
-0.013664425969920718,-0.4151468354521191,0
-0.048389699421163494,-0.3983658695320625,0
-0.03147567716413721,-0.37100619573420146,0
-0.1293259016262001,-0.33077884946242203,0
-0.14669016255819903,-0.28237900109665237,0
-0.1783254776417412,-0.2855674137207478,0
-0.17528192478678148,-0.27566199581258727,0
-0.14150580699085594,-0.24135168731337892,0
-0.06450880155836035,-0.22221923004828706,0
-0.11134071021696992,-0.21594952482524066,0
-0.0907601494818375,-0.20709513290978215,0
-0.06886731433845703,-0.1879373862690588,0
-0.05171998445266497,-0.17647655995923933,0
-0.07537939504960212,-0.18121417500506581,0
-0.15511702808361794,-0.16384625499438912,0
-0.16893771478583403,-0.15710112503442467,3
0.05223761821681651,0.11874064918283717,10
0.10677713837168973,0.1328753744548497,10
0.042116364718376986,0.13564802318923297,10
0.03762046176880184,0.12235596309395934,10
0.12038170262784312,0.17732930712945955,10
0.057889710621198825,0.15846492383456343,10
0.08290331971837961,0.17421207651314313,10
0.002418934275437483,0.16902934216489515,10
-0.009650200641660646,0.18601687794392915,10
-0.10986354990518898,0.16008986952519466,10
-0.1413333895127099,0.1713131668843921,10
-0.1405895930813013,0.1786199659438935,10
-0.17010983701479515,0.18225644944727726,10
-0.16536029262979324,0.1770824222434846,10
-0.1979696809677107,0.15969967107892902,10
-0.12086619262785486,0.17261726976658692,10
0.1304390138409592,0.22713352694604647,10
-0.03164854822469434,0.16376004298588676,10
-0.07007385007313455,0.16983853802075854,10
-0.016678531914034594,0.1769738271432115,10
-0.050393975563080395,0.1670717112738204,10
0.1527180845877912,0.22233566212234193,2
0.10100404802551896,0.17347688741169828,10
0.0838378426352188,0.1702200868086916,10
0.2980800269596785,0.20344540845065706,2
0.34826580007223096,0.22342473012878752,2
0.38069259480320455,0.23187780417139617,2
0.3414281742287608,0.20823371504713495,2
0.3923017956018807,0.23015293773021883,2
0.3542940630134585,0.20659466530872886,2
0.36129150026166157,0.18785451551782967,2
0.3608932289086669,0.18815497106810095,2
0.44749835662125326,0.19781295984984698,2
0.541334778219193,0.2271213253488473,7
0.4332191846860991,0.1901890851087769,2
0.37787875997793496,0.1901524992649571,2
0.38632484015331053,0.19941087731201187,2
0.3015938032559439,0.17382110910373544,2
0.32281629187301014,0.1923287417897157,2
0.4157415318169255,0.2315557165368311,2
0.4581460463455148,0.2502532016455629,2
0.1426709556147288,-0.1546447245019034,9
0.10231028864036337,-0.16674155470523874,9
-0.000685859160874866,-0.2038147153796372,0
0.44658481790999327,0.24120868940739681,2
0.46266373370377223,0.22394737086380972,2
0.06591981410997544,-0.20344570342632448,9
0.08977134709915915,-0.1869254847456942,9
0.09693302956102391,-0.09370582419028148,9
0.16326651427260547,-0.07933205754657774,9
0.15351408175094144,-0.08479870882545577,9
0.21907776655117267,-0.09086338954736062,9
0.22502883489399111,-0.09338935010415314,9
0.08944011613062951,-0.13948813937166585,9
0.007698185752962695,-0.19069769275650236,0
-0.008831367843700859,-0.19888057864207603,0
-0.055436841001852796,-0.20629250765169763,0
-0.07055793181485374,-0.20628501038870967,0
0.021058984134252178,-0.15201973060047327,9
-0.01815922587519072,-0.12771215320724405,9
-0.13184109906700175,-0.11141563616417208,3
-0.08319567510292833,-0.07739714241829164,3
-0.051986468897706674,-0.1577907873937489,0
-0.10811011405359439,-0.1078047656519399,3
-0.07149136139666333,-0.0377616696496412,3
-0.0670707158155622,-0.08236884232369898,3
-0.06328123034867025,-0.16641251688126815,0
-0.08573753552435337,-0.12033320972951936,3
-0.05952026343372487,-0.12258156190302877,9
-0.07990911482740183,-0.17324636424205087,0
-0.05187456998189093,-0.1543754952586002,0
0.0021725856650162897,-0.1430080747296268,9
0.1728992125169987,0.09003285117676622,9
0.20682516156726627,0.09614715784981183,2
0.17212794843361845,0.05431949517256623,9
0.14988763911890698,0.05117261297853784,9
0.10654767475268961,0.026910357235137933,9
0.15830929791015583,0.02012649194394336,9
0.12767820896325283,-0.016868144014283028,9
0.15705603506812135,-0.011115389280620603,9
0.2222761138907603,0.009625438318107407,9
0.18853900220486758,-0.009538519807454633,9
0.18446923469211987,0.0009047814703002722,9
0.1089001423324197,0.00936144741988192,9
0.10738316628377928,0.023320113236933043,9
0.060617231959282036,0.009278286897129836,9
0.08432364165166888,0.01908304049558892,9
0.03695289313841145,0.04760954825907088,9
0.01035897132395612,0.045477031129658285,9
-0.013685645768045332,0.04470218214573898,9
-0.05002285385205091,0.04366259817806621,10
-0.003051640950101367,0.017510764361674938,9
0.027936176787109995,0.0056332186258730614,9
0.03045673629645128,-0.002115042159770793,9
0.09965976407959362,0.002832495666455017,9
0.1437355976110054,-0.01858341489967378,9
0.3977632841431058,0.07691801831719293,2
0.4963727672519322,0.13075038937064604,6
0.5592525758231213,0.12884212150951824,6
0.6182732823713067,0.15028954261160585,6
0.6395278796456212,0.13963833671180834,6
0.6266418885113172,0.10806469163455602,6
0.5799219591063464,0.10280410285939263,6
0.6031691845380219,0.10322626605943526,6
0.3776755605357425,0.06074867108290228,2
0.2194057533866348,0.04022056953361406,9
0.08738000619993103,0.03246268171348095,9
0.017748697241347366,0.06166908584690618,9
-0.019728950914452134,0.08473332072041992,10
-0.08228828433131179,0.15221642802415158,10
-0.0849089545711998,0.15983994130911838,10
-0.07423901615673736,0.16385630513577482,10
-0.09712808474902321,0.17274975898455466,10
-0.06726869913850227,0.15203470170474248,10
-0.07825786378997021,0.15156433946821857,10
0.021789694894951694,0.10825585181732666,10
0.06866772687711459,0.06059403655730619,9
0.06392357255607836,0.03213218253446467,9
0.0719220441792927,0.005221547193180368,9
0.12364176651432363,-0.009890909525037385,9
-0.1313681133060488,0.14367931345328233,10
-0.0782648836719143,0.12216851069285534,10
0.05899209758100929,-0.008912288155041723,9
0.01918865941978576,-0.05351770586271207,9
-0.05854792460327728,-0.12847222173127837,0
-0.011039258988964643,-0.11538630516049282,9
-0.016255938901772612,-0.11607142029829079,9
-0.020525437136237945,-0.12265675321826289,9
-0.03282903636592474,-0.12878508473683406,9
-0.06583688368715901,-0.1039150825369472,3
-0.11650354386167568,-0.1213509705750182,3
-0.17632603435354832,-0.10428779658451771,3
-0.22907742925220428,-0.0951201672118115,3
-0.16736636713456945,-0.11016591451690345,3
-0.23525056622919382,-0.18708417866972304,3
-0.2722149108233791,-0.19792408006102455,3
-0.21434541832927181,-0.19587555467484669,0
-0.13496088814470208,-0.20634968848490112,0
-0.11692672780862579,-0.22953953884754333,0
-0.09144474615260008,-0.2401435685668013,0
-0.056389175969907154,-0.2761087905213622,0
-0.021657900933519658,-0.2851938895134647,0
-0.030382455725176657,-0.3080694829922824,0
-0.031136433933498346,-0.2994133797868779,0
0.37563192886260477,0.6725464387399686,7
0.4635067458619871,0.6623607426213306,7
0.5232348736961481,0.6822657724473407,7
0.5126155852108621,0.656569921647872,7
0.5083662474420251,0.6275571225637665,7
0.5059153434677941,0.5953551710432634,7
0.43867162797877485,0.5661680778556792,7
0.27717332911809817,0.5365433517425,7
0.06069605634815664,0.5366895773202007,10
-0.15928419951092393,0.5298756544363228,1
-0.2324778329173118,0.5758884252153023,1
-0.25284851064326236,0.6174461610525688,1
-0.30148853248045226,0.6083752059982198,1
-0.35137451641493384,0.6049772909436147,1
-0.36768013063451466,0.6389951807902147,1
